POP_NUM;FITNESS
1576;3356
1577;946
1578;4376
1579;926
1580;887
1581;697
1582;1697
1583;994
1584;1224
1585;898
1586;4043
1587;706
1588;671
1589;1027
1590;969
1591;4232
1592;695
1593;760
1594;460
1595;3364
1596;2101
1597;1195
1598;3041
1599;804
1600;661
1601;3631
1602;538
1603;3130
1604;2928
1605;1655
1606;893
1607;949
1608;2168
1609;1019
1610;431
1611;659
1612;680
1613;3254
1614;979
1615;693
1616;522
1617;771
1618;2283
1619;509
1620;1862
1621;612
1622;540
1623;997
1624;531
1625;1142
1626;757
1627;876
1628;899
1629;2167
1630;833
1631;863
1632;684
1633;733
1634;889
1635;762
1636;740
1637;3919
1638;2113
1639;1605
1640;861
1641;3610
1642;520
1643;3778
1644;1127
1645;677
1646;515
1647;808
1648;460
1649;892
1650;2218
1651;3741
1652;1094
1653;727
1654;770
1655;1636
1656;2312
1657;3726
1658;3367
1659;439
1660;608
1661;979
1662;518
1663;523
1664;1199
1665;1013
1666;3965
1667;617
1668;923
1669;520
1670;3113
1671;524
1672;875
1673;880
1674;501
1675;451
1676;485
1677;745
1678;3198
1679;475
1680;538
1681;3492
1682;626
1683;909
1684;3527
1685;2385
1686;509
1687;597
1688;727
1689;2324
1690;885
1691;529
1692;690
1693;2551
1694;484
1695;3573
1696;1914
1697;2727
1698;2605
1699;740
1700;2520
1701;816
1702;3672
1703;936
1704;2882
1705;656
1706;985
1707;464
1708;980
1709;904
1710;730
1711;955
1712;1088
1713;1066
1714;484
1715;655
1716;1924
1717;3268
1718;839
1719;771
1720;2231
1721;3488
1722;1009
1723;875
1724;773
1725;687
1726;2196
1727;784
1728;805
1729;2423
1730;3788
1731;828
1732;1068
1733;617
1734;1113
1735;2872
1736;430
1737;1649
1738;4464
1739;703
1740;2279
1741;584
1742;534
1743;960
1744;549
1745;693
1746;2003
1747;796
1748;797
1749;573
1750;1140
1751;2131
1752;494
1753;4257
1754;1002
1755;1031
1756;822
1757;830
1758;4295
1759;589
1760;814
1761;381
1762;2465
1763;1914
1764;538
1765;525
1766;2162
1767;858
1768;880
1769;669
1770;1059
1771;814
1772;680
1773;978
1774;1486
1775;534
1776;530
1777;765
1778;1439
1779;1245
1780;4295
1781;1063
1782;3535
1783;802
1784;502
1785;1086
1786;851
1787;856
1788;568
1789;2749
1790;807
1791;1113
1792;655
1793;3380
1794;2469
1795;658
1796;4126
1797;2765
1798;1074
1799;880
1800;1084
1801;2453
1802;3300
1803;894
1804;569
1805;3793
1806;673
1807;2245
1808;3846
1809;1143
1810;646
1811;476
1812;786
1813;614
1814;3305
1815;810
1816;3076
1817;713
1818;679
1819;658
1820;2534
1821;918
1822;659
1823;2832
1824;1153
1825;513
1826;522
1827;1768
1828;1334
1829;824
1830;753
1831;2664
1832;3779
1833;691
1834;748
1835;2168
1836;2461
1837;4302
1838;579
1839;3852
1840;1692
1841;620
1842;2655
1843;2092
1844;721
1845;482
1846;3229
1847;489
1848;1180
1849;723
1850;479
1851;661
1852;961
1853;695
1854;750
1855;953
1856;657
1857;850
1858;972
1859;886
1860;1864
1861;3795
1862;3877
1863;3477
1864;813
1865;692
1866;903
1867;957
1868;967
1869;1718
1870;861
1871;678
1872;1021
1873;3064
1874;621
1875;770
1876;2959
1877;3562
1878;3197
1879;753
1880;509
1881;3690
1882;620
1883;2634
1884;825
1885;510
1886;3245
1887;929
1888;544
1889;477
1890;586
1891;1875
1892;779
1893;507
1894;856
1895;482
1896;1080
1897;4140
1898;687
1899;871
1900;690
1901;656
1902;842
1903;504
1904;648
1905;2615
1906;690
1907;787
1908;1121
1909;474
1910;2125
1911;3275
1912;2824
1913;517
1914;1997
1915;1911
1916;1007
1917;724
1918;2176
1919;869
1920;823
1921;1077
1922;1672
1923;4176
1924;656
1925;854
1926;3329
1927;1754
1928;3520
1929;745
1930;1808
1931;1111
1932;894
1933;3127
1934;2284
1935;2998
1936;3449
1937;2124
1938;630
1939;3610
1940;3734
1941;959
1942;781
1943;3892
1944;882
1945;4390
1946;805
1947;793
1948;2112
1949;1018
1950;808
1951;456
1952;2079
1953;645
1954;475
1955;906
1956;2169
1957;993
1958;1717
1959;763
1960;2484
1961;3964
1962;3235
1963;460
1964;2297
1965;982
1966;2977
1967;698
1968;720
1969;856
1970;2250
1971;2476
1972;778
1973;1001
1974;514
1975;892
1976;585
1977;670
1978;832
1979;3624
1980;905
1981;615
1982;478
1983;1855
1984;3579
1985;749
1986;901
1987;731
1988;3986
1989;650
1990;751
1991;468
1992;3468
1993;2769
1994;2695
1995;461
1996;919
1997;964
1998;702
1999;2650
2000;1009
2001;2327
2002;661
2003;841
2004;874
2005;754
2006;1484
2007;536
2008;3056
2009;1141
2010;2706
2011;517
2012;991
2013;714
2014;757
2015;1042
2016;702
2017;1160
2018;887
2019;1447
2020;531
2021;1110
2022;3248
2023;2465
2024;930
2025;922
2026;3270
2027;579
2028;677
2029;2094
2030;836
2031;841
2032;847
2033;860
2034;1306
2035;875
2036;684
2037;977
2038;2070
2039;4465
2040;672
2041;971
2042;887
2043;501
2044;521
2045;938
2046;479
2047;3657
2048;587
2049;743
2050;751
2051;937
2052;681
2053;967
2054;3527
2055;913
2056;872
2057;810
2058;1990
2059;946
2060;781
2061;1087
2062;497
2063;867
2064;2610
2065;3892
2066;1959
2067;881
2068;883
2069;696
2070;948
2071;3210
2072;542
2073;949
2074;1824
2075;1175
2076;3735
2077;490
2078;940
2079;786
2080;683
2081;1877
2082;1062
2083;2198
2084;1109
2085;824
2086;852
2087;3213
2088;3901
2089;806
2090;768
2091;601
2092;567
2093;582
2094;847
2095;668
2096;866
2097;661
2098;2397
2099;1044
2100;2884
2101;3201
2102;1055
2103;2206
2104;975
2105;2218
2106;621
2107;799
2108;1706
2109;878
2110;665
2111;3468
2112;878
2113;853
2114;646
2115;470
2116;860
2117;2924
2118;747
2119;2016
2120;521
2121;909
2122;854
2123;1082
2124;4219
2125;3395
2126;2576
2127;618
2128;1551
2129;569
2130;801
2131;564
2132;897
2133;822
2134;2471
2135;634
2136;660
2137;3047
2138;3967
2139;649
2140;945
2141;492
2142;627
2143;2257
2144;2050
2145;642
2146;649
2147;695
2148;766
2149;1056
2150;3946
2151;509
2152;511
2153;604
2154;832
2155;3707
2156;1707
2157;2689
2158;2845
2159;1119
2160;662
2161;626
2162;959
2163;3285
2164;691
2165;1031
2166;452
2167;857
2168;1860
2169;1685
2170;1781
2171;600
2172;2918
2173;498
2174;813
2175;1789
2176;799
2177;759
2178;513
2179;703
2180;625
2181;977
2182;874
2183;3629
2184;893
2185;3096
2186;793
2187;449
2188;3932
2189;2939
2190;529
2191;2304
2192;953
2193;1047
2194;746
2195;1162
2196;2023
2197;557
2198;3668
2199;688
2200;3817
2201;2906
2202;495
2203;571
2204;437
2205;1077
2206;877
2207;583
2208;1882
2209;810
2210;2816
2211;3349
2212;1526
2213;923
2214;970
2215;457
2216;2917
2217;3481
2218;2042
2219;1043
2220;917
2221;549
2222;667
2223;3032
2224;2000
2225;3387
2226;550
2227;3172
2228;580
2229;889
2230;3729
2231;932
2232;574
2233;3314
2234;3637
2235;729
2236;1109
2237;985
2238;839
2239;731
2240;3614
2241;705
2242;879
2243;2392
2244;3545
2245;495
2246;593
2247;1863
2248;2219
2249;530
2250;3188
2251;1050
2252;915
2253;830
2254;900
2255;2199
2256;684
2257;3530
2258;2542
2259;793
2260;646
2261;513
2262;1043
2263;2041
2264;897
2265;665
2266;1065
2267;735
2268;2425
2269;464
2270;863
2271;755
2272;1017
2273;3062
2274;1924
2275;661
2276;657
2277;869
2278;2492
2279;648
2280;643
2281;4257
2282;1047
2283;478
2284;1049
2285;815
2286;667
2287;3716
2288;941
2289;664
2290;1839
2291;494
2292;895
2293;813
2294;973
2295;787
2296;1043
2297;2168
2298;728
2299;801
2300;719
2301;497
2302;620
2303;2166
2304;2042
2305;1108
2306;3204
2307;577
2308;1168
2309;523
2310;506
2311;760
2312;929
2313;661
2314;851
2315;894
2316;1746
2317;610
2318;769
2319;3307
2320;874
2321;471
2322;834
2323;468
2324;670
2325;3056
2326;953
2327;671
2328;515
2329;2076
2330;2476
2331;3556
2332;1034
2333;2402
2334;907
2335;1073
2336;2890
2337;3732
2338;2382
2339;3730
2340;975
2341;676
2342;672
2343;1025
2344;3703
2345;599
2346;2424
2347;3520
2348;797
2349;804
2350;946
2351;823
2352;895
2353;1114
2354;484
2355;3850
2356;1106
2357;761
2358;1052
2359;509
2360;2686
2361;674
2362;486
2363;756
2364;4130
2365;499
2366;709
2367;973
2368;3935
2369;929
2370;717
2371;589
2372;3921
2373;963
2374;522
2375;495
2376;2472
2377;1016
2378;774
2379;586
2380;2181
2381;877
2382;2173
2383;495
2384;770
2385;690
2386;830
2387;909
2388;753
2389;806
2390;851
2391;965
2392;3019
2393;964
2394;688
2395;2210
2396;505
2397;2894
2398;2490
2399;2131
2400;475
2401;992
2402;525
2403;504
2404;3266
2405;997
2406;912
2407;2490
2408;592
2409;781
2410;874
2411;2458
2412;849
2413;3206
2414;1013
2415;511
2416;754
2417;2242
2418;615
2419;2302
2420;904
2421;677
2422;478
2423;778
2424;1030
2425;1719
2426;3910
2427;475
2428;480
2429;855
2430;713
2431;901
2432;556
2433;3011
2434;662
2435;521
2436;536
2437;668
2438;2818
2439;1025
2440;731
2441;1624
2442;2978
2443;4028
2444;731
2445;500
2446;3450
2447;731
2448;868
2449;501
2450;819
2451;817
2452;623
2453;2189
2454;1804
2455;861
2456;1674
2457;784
2458;819
2459;3114
2460;941
2461;878
2462;901
2463;4399
2464;971
2465;680
2466;1019
2467;2265
2468;725
2469;3597
2470;869
2471;679
2472;1171
2473;879
2474;980
2475;2209
2476;489
2477;981
2478;751
2479;868
2480;2345
2481;943
2482;1137
2483;488
2484;877
2485;527
2486;3586
2487;3325
2488;812
2489;1009
2490;722
2491;529
2492;3549
2493;509
2494;1791
2495;964
2496;2047
2497;3500
2498;3763
2499;3468
2500;2186
2501;691
2502;4104
2503;871
2504;1533
2505;3292
2506;1131
2507;2193
2508;829
2509;822
2510;1085
2511;745
2512;814
2513;583
2514;629
2515;754
2516;2053
2517;2129
2518;2106
2519;877
2520;776
2521;470
2522;2171
2523;3965
2524;789
2525;698
2526;615
2527;678
2528;680
2529;754
2530;741
2531;880
2532;4033
2533;636
2534;516
2535;2507
2536;2813
2537;536
2538;1785
2539;2605
2540;788
2541;787
2542;3151
2543;2530
2544;3416
2545;922
2546;513
2547;2256
2548;1000
2549;815
2550;879
2551;3399
2552;1730
2553;2965
2554;3378
2555;843
2556;627
2557;651
2558;815
2559;1960
2560;812
2561;877
2562;1045
2563;1894
2564;496
2565;789
2566;2233
2567;667
2568;625
2569;2140
2570;903
2571;3641
2572;979
2573;953
2574;2726
2575;817
2576;595
2577;666
2578;987
2579;3374
2580;483
2581;703
2582;940
2583;828
2584;2270
2585;673
2586;955
2587;932
2588;908
2589;529
2590;3421
2591;511
2592;899
2593;838
2594;470
2595;1126
2596;605
2597;484
2598;2906
2599;635
2600;3685
2601;522
2602;476
2603;508
2604;647
2605;1009
2606;1057
2607;680
2608;888
2609;684
2610;1782
2611;590
2612;887
2613;468
2614;2223
2615;903
2616;796
2617;3841
2618;665
2619;2610
2620;4444
2621;1789
2622;639
2623;2665
2624;1938
2625;1145
2626;836
2627;2014
2628;1505
2629;3411
2630;497
2631;1998
2632;485
2633;3673
2634;3055
2635;2519
2636;633
2637;2284
2638;1064
2639;825
2640;1927
2641;692
2642;539
2643;949
2644;3039
2645;3239
2646;822
2647;520
2648;3532
2649;974
2650;2244
2651;824
2652;732
2653;3718
2654;3606
2655;664
2656;1122
2657;547
2658;1715
2659;513
2660;2246
2661;790
2662;569
2663;690
2664;2392
2665;876
2666;763
2667;490
2668;647
2669;1073
2670;506
2671;827
2672;904
2673;1446
2674;3972
2675;831
2676;3910
2677;1034
2678;602
2679;1019
2680;466
2681;2123
2682;934
2683;2276
2684;942
2685;3353
2686;3593
2687;755
2688;984
2689;547
2690;503
2691;887
2692;494
2693;2318
2694;2096
2695;1921
2696;654
2697;546
2698;465
2699;4343
2700;897
2701;999
2702;660
2703;1825
2704;3147
2705;692
2706;480
2707;947
2708;972
2709;946
2710;2214
2711;825
2712;763
2713;844
2714;553
2715;897
2716;1148
2717;716
2718;572
2719;1187
2720;469
2721;564
2722;821
2723;566
2724;554
2725;4352
2726;803
2727;3179
2728;476
2729;3400
2730;509
2731;841
2732;3626
2733;2323
2734;899
2735;926
2736;905
2737;2027
2738;684
2739;906
2740;828
2741;869
2742;731
2743;3577
2744;561
2745;672
2746;2313
2747;2362
2748;3778
2749;669
2750;888
2751;1131
2752;1888
2753;954
2754;503
2755;878
2756;3871
2757;1064
2758;1653
2759;3585
2760;868
2761;1698
2762;699
2763;722
2764;467
2765;481
2766;1005
2767;2471
2768;2829
