GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
1;3505;100;0;
2;4203;621;0;
3;19382;624;0;
4;8785;639;0;
5;26981;648;0;
6;15848;640;0;
7;3689;628;0;
8;20453;604;0;
9;8432;625;0;
10;16143;590;0;
11;24122;626;0;
12;59841;634;0;
13;7862;636;0;
14;10399;629;0;
15;26220;591;0;
16;23116;604;0;
17;18507;584;0;
18;8965;611;0;
19;36418;601;0;
20;47770;609;0;
21;35317;641;0;
22;64991;651;0;
23;7815;602;0;
24;9412;603;0;
25;5741;597;0;
26;17411;630;0;
27;30508;581;0;
28;11634;598;0;
29;27654;616;0;
30;6573;628;0;
31;7676;588;0;
32;58213;643;0;
33;27217;614;0;
34;87585;615;0;
35;9780;633;0;
36;70054;609;0;
37;19296;606;0;
38;28973;614;0;
39;19560;622;0;
40;14095;634;0;
41;6746;628;0;
42;41268;620;0;
43;48761;634;0;
44;37506;517;0;
45;13918;661;0;
46;18170;645;0;
47;13026;629;0;
48;9089;650;0;
49;10464;669;0;
50;66858;606;0;
51;13391;641;0;
52;15997;638;0;
53;32255;622;0;
54;14873;643;0;
55;38706;637;0;
56;10776;581;0;
57;16967;615;0;
58;14100;611;0;
59;7928;572;0;
60;14507;665;0;
61;31173;668;0;
62;18974;666;0;
63;28091;667;0;
64;23495;619;0;
65;16587;630;0;
66;53676;637;0;
67;17790;639;0;
68;27697;623;0;
69;7565;638;0;
70;14323;574;0;
71;30758;646;0;
72;9405;615;0;
73;3548;614;0;
74;16924;599;0;
75;12198;604;0;
76;11115;624;0;
77;21533;622;0;
78;14123;604;0;
79;9350;630;0;
80;17411;627;0;
81;32210;649;0;
82;11891;631;0;
83;45852;642;0;
84;10113;587;0;
85;38229;637;0;
86;7782;618;0;
87;40874;624;0;
88;7364;628;0;
89;54033;578;0;
90;14717;606;0;
91;5392;602;0;
92;9576;680;0;
93;10712;643;0;
94;17375;637;0;
95;19836;641;0;
96;6455;644;0;
97;26951;668;0;
98;20756;595;0;
99;36957;598;0;
100;99332;638;0;
101;66312;662;0;
102;75306;647;0;
103;8195;611;0;
104;27490;612;0;
105;18148;632;0;
106;24066;639;0;
107;5997;594;0;
108;14610;629;0;
109;14653;640;0;
110;22141;663;0;
111;18780;672;0;
112;36147;598;0;
113;31194;557;0;
114;88190;584;0;
115;25101;549;0;
116;101977;660;0;
117;2817;100;0;
118;10274;100;0;
119;5663;578;0;
120;38515;598;0;
121;3560;623;0;
122;12681;642;0;
123;29631;639;0;
124;8204;643;0;
125;25639;616;0;
126;18606;639;0;
127;6487;603;0;
128;19285;651;0;
129;20562;630;0;
130;4030;631;0;
131;5863;614;0;
132;14700;601;0;
133;20660;643;0;
134;27230;636;0;
135;20664;636;0;
136;8731;622;0;
137;17468;634;0;
138;6144;585;0;
139;4469;613;0;
140;15316;654;0;
141;4952;618;0;
142;21891;664;0;
143;34425;684;0;
144;5556;694;0;
145;22104;620;0;
146;66361;655;0;
147;24679;595;0;
148;10869;636;0;
149;16408;640;0;
150;13913;624;0;
151;5126;613;0;
152;14136;590;0;
153;8287;583;0;
154;16496;638;0;
155;13412;624;0;
156;45433;648;0;
157;20916;650;0;
158;10886;653;0;
159;9257;642;0;
160;36329;630;0;
161;13649;628;0;
162;14205;607;0;
163;47209;664;0;
164;8855;626;0;
165;4353;614;0;
166;19049;639;0;
167;14903;594;0;
168;9291;608;0;
169;3403;603;0;
170;12747;617;0;
171;45343;602;0;
172;8897;593;0;
173;6775;644;0;
174;7361;551;0;
175;7897;145;0;
176;41989;646;0;
177;10424;519;0;
178;17698;623;0;
179;19222;623;0;
180;20736;631;0;
181;25184;631;0;
182;16021;652;0;
183;25594;672;0;
184;38565;647;0;
185;6658;664;0;
186;21358;653;0;
187;11458;697;0;
188;6974;677;0;
189;8140;633;0;
190;10512;635;0;
191;13635;629;0;
192;4541;631;0;
193;27527;664;0;
194;68870;588;0;
195;30955;616;0;
196;6180;622;0;
197;27522;620;0;
198;127261;692;0;
199;1738;646;0;
200;20153;622;0;
201;29454;650;0;
202;22850;653;0;
203;5125;646;0;
204;30796;656;0;
