GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
1;3636;687;0;
2;3558;597;0;
3;4678;648;0;
4;3689;677;0;
5;4401;627;0;
6;4103;605;0;
7;3927;665;0;
8;3890;638;0;
9;4005;646;0;
10;3739;639;0;
11;4509;651;0;
12;3936;657;0;
13;3510;610;0;
14;4149;627;0;
15;4017;609;0;
16;3848;635;0;
17;4888;655;0;
18;3891;611;0;
19;3803;630;0;
20;4077;662;0;
21;3748;599;0;
22;3699;656;0;
23;4151;681;0;
24;4060;621;0;
25;3760;617;0;
26;4144;659;0;
27;3938;639;0;
28;4097;597;0;
29;4666;671;0;
30;3944;653;0;
31;4227;647;0;
32;4168;618;0;
33;4021;646;0;
34;3780;662;0;
35;3931;647;0;
36;3840;648;0;
37;4366;659;0;
38;4080;641;0;
39;3767;632;0;
40;4408;663;0;
41;4043;628;0;
42;4053;649;0;
43;3970;611;0;
44;4634;604;0;
45;3654;697;0;
46;4424;634;0;
47;4200;638;0;
48;3992;614;0;
49;3547;602;0;
50;4056;695;0;
51;4779;609;0;
52;4456;623;0;
53;4029;643;0;
54;3961;655;0;
55;3854;681;0;
56;4120;658;0;
57;4223;629;0;
58;4124;618;0;
59;3674;643;0;
60;3572;624;0;
61;4026;621;0;
62;4032;672;0;
63;4191;646;0;
64;3752;655;0;
65;4241;626;0;
66;3435;667;0;
67;3542;649;0;
68;4411;674;0;
69;4044;610;0;
70;4403;671;0;
71;4221;665;0;
72;4466;596;0;
73;3857;614;0;
74;4281;615;0;
75;4271;630;0;
76;4096;669;0;
77;3936;624;0;
78;4643;583;0;
79;4186;600;0;
80;3738;607;0;
81;4334;640;0;
82;4096;608;0;
83;4166;646;0;
84;3708;656;0;
85;4000;642;0;
86;4011;632;-3.402823E+38;
87;4039;640;0;
88;3896;589;0;
89;3736;645;0;
90;4016;663;0;
91;3993;622;0;
92;4054;631;0;
93;4078;600;0;
94;3935;685;0;
95;4043;627;0;
96;4049;654;0;
97;3735;674;0;
98;3698;626;0;
99;4127;644;0;
100;3869;682;0;
101;3739;594;0;
102;4913;646;0;
103;3861;627;0;
104;4441;622;0;
105;4437;632;0;
106;3994;640;0;
107;4038;635;0;
108;4344;648;0;
109;4124;634;0;
110;4111;635;0;
111;4182;677;0;
112;3968;653;0;
113;4322;621;0;
114;3774;622;0;
115;4102;630;0;
116;4784;647;0;
117;4016;656;0;
118;3933;647;0;
119;4002;641;0;
120;4071;625;0;
121;3941;634;0;
122;4307;621;0;
123;3708;629;0;
124;4453;635;0;
125;4111;664;0;
126;4184;695;0;
127;3719;622;0;
128;4065;637;0;
129;4560;665;0;
130;4266;624;0;
131;5053;628;0;
132;3989;641;0;
133;3975;662;0;
134;3821;643;0;
135;3510;648;0;
136;3877;627;0;
137;3759;581;0;
138;3838;571;0;
139;4149;642;0;
140;3848;636;0;
141;4423;649;0;
142;3996;673;0;
143;4140;616;0;
144;3819;630;0;
145;4450;637;0;
146;3992;659;0;
147;4082;643;0;
