GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
348;421;257;0;
349;447;268;0;
350;424;295;0;
351;441;263;0;
352;439;290;0;
353;452;287;0;
354;418;292;0;
355;462;291;0;
356;439;306;0;
357;457;279;-3.402823E+38;
358;405;248;0;
359;473;297;0;
360;438;281;0;
361;450;291;0;
362;461;261;0;
363;465;294;0;
364;427;273;0;
365;425;282;0;
366;426;293;0;
367;446;287;0;
368;436;299;0;
369;446;269;0;
370;463;282;0;
371;434;298;0;
372;441;268;0;
373;630;273;0;
374;463;311;0;
375;418;297;0;
376;481;268;0;
377;440;259;0;
378;429;298;0;
379;430;291;0;
380;419;284;0;
381;446;268;0;
382;423;273;0;
383;454;271;0;
384;425;283;0;
385;410;273;0;
386;425;275;0;
387;448;272;0;
388;438;267;0;
389;433;292;0;
390;440;272;0;
391;435;282;0;
392;426;293;0;
393;462;273;0;
394;450;296;0;
395;422;264;0;
396;413;294;0;
397;435;300;0;
398;437;301;0;
399;424;268;0;
400;445;303;0;
401;458;271;0;
402;468;315;-3.402823E+38;
403;432;264;0;
404;449;243;0;
405;441;259;0;
406;433;277;0;
407;443;266;0;
408;450;290;0;
409;453;289;0;
410;473;306;0;
411;402;261;0;
412;438;274;0;
413;426;288;0;
414;469;308;0;
415;445;276;0;
416;439;247;0;
417;447;273;0;
418;455;317;0;
419;442;290;0;
420;452;293;0;
421;449;286;0;
422;479;292;0;
423;490;263;0;
424;453;279;0;
425;421;289;0;
426;423;277;0;
427;432;285;0;
428;405;245;0;
429;501;279;0;
430;445;299;0;
431;444;285;0;
432;432;303;0;
433;430;303;0;
434;448;289;0;
435;442;274;0;
436;438;308;0;
437;410;285;0;
438;446;296;0;
439;441;289;0;
440;449;286;0;
441;419;272;0;
442;407;279;-3.402823E+38;
443;425;309;0;
444;430;296;0;
445;448;296;0;
446;442;282;0;
447;471;276;0;
448;435;284;0;
449;437;297;0;
450;396;272;0;
451;430;277;0;
452;433;280;0;
